Baltimore/Washington International Thurgood Marshal Airport,Memphis International Airport,1,144
Indianapolis International Airport,Memphis International Airport,1,180
Kansas City International Airport,Memphis International Airport,1,207
McGhee Tyson Airport,Memphis International Airport,1,166
Rickenbacker International Airport,Memphis International Airport,1,147
City of Colorado Springs Municipal Airport,Memphis International Airport,1,228
Grand Junction Regional Airport,City of Colorado Springs Municipal Airport,1,135
Birmingham-Shuttlesworth International Airport,Memphis International Airport,1,222
Palm Beach International Airport,Memphis International Airport,1,142
Reno Tahoe International Airport,Memphis International Airport,1,135
Portland International Jetport Airport,Memphis International Airport,1,97
John F Kennedy International Airport,Memphis International Airport,1,180
Rochester International Airport,Memphis International Airport,1,191
Philadelphia International Airport,Memphis International Airport,1,107
Casper-Natrona County International Airport,Memphis International Airport,1,180
Boise Air Terminal/Gowen field,Casper-Natrona County International Airport,1,61
George Bush Intercontinental Houston Airport,Memphis International Airport,1,202
Harrisburg International Airport,Memphis International Airport,1,165
South Bend Regional Airport,Memphis International Airport,1,228
Wichita Mid Continent Airport,Memphis International Airport,1,241
Indianapolis International Airport,Memphis International Airport,1,222
Lambert St Louis International Airport,Memphis International Airport,1,233
Stewart International Airport,Memphis International Airport,1,123
Denver International Airport,Memphis International Airport,1,71
San Antonio International Airport,Memphis International Airport,1,227
Louis Armstrong New Orleans International Airport,Memphis International Airport,1,193
Newark Liberty International Airport,Memphis International Airport,1,193
Syracuse Hancock International Airport,Memphis International Airport,1,122
Springfield Branson National Airport,Memphis International Airport,1,197
Gerald R. Ford International Airport,Memphis International Airport,1,206
James M Cox Dayton International Airport,Memphis International Airport,1,212
City of Colorado Springs Municipal Airport,Memphis International Airport,1,187
Billings Logan International Airport,Denver International Airport,1,59
Greater Rochester International Airport,Memphis International Airport,1,121
Dane County Regional Truax Field,Memphis International Airport,1,177
Outagamie County Regional Airport,Dane County Regional Truax Field,1,81
Greater Peoria Regional Airport,Memphis International Airport,1,190
Albuquerque International Sunport Airport,Memphis International Airport,1,133
Norfolk International Airport,Memphis International Airport,1,114
Savannah Hilton Head International Airport,Memphis International Airport,1,151
Joe Foss Field Airport,Memphis International Airport,1,181
Tucson International Airport,Memphis International Airport,1,132
San Francisco International Airport,Memphis International Airport,1,136
Albany International Airport,Memphis International Airport,1,119
Great Falls International Airport,Memphis International Airport,1,162
Tallahassee Regional Airport,Memphis International Airport,1,194
Mobile Downtown Airport,Memphis International Airport,1,158
Long Beach /Daugherty Field/ Airport,Memphis International Airport,1,130
Cleveland Hopkins International Airport,Memphis International Airport,1,148
Minneapolis-St Paul International/Wold-Chamberlain Airport,Memphis International Airport,1,172
Fresno Yosemite International Airport,Reno Tahoe International Airport,1,38
Roanoke Regional Woodrum Field,Memphis International Airport,1,125
Dallas Fort Worth International Airport,Memphis International Airport,1,250
John Wayne Airport-Orange County Airport,Memphis International Airport,1,146
Harrisburg International Airport,Memphis International Airport,1,85
Tampa International Airport,Memphis International Airport,1,158
Rickenbacker International Airport,Memphis International Airport,1,221
Tri-State/Milton J. Ferguson Field,Rickenbacker International Airport,1,138
Tulsa International Airport,Memphis International Airport,1,224
Lovell Field,Memphis International Airport,1,163
Philadelphia International Airport,Memphis International Airport,1,170
Buffalo Niagara International Airport,Memphis International Airport,1,175
Great Falls International Airport,Memphis International Airport,1,98
Reno Tahoe International Airport,Memphis International Airport,1,100
Spokane International Airport,Memphis International Airport,1,217
Newark Liberty International Airport,Indianapolis International Airport,1,152
Dallas Fort Worth International Airport,Indianapolis International Airport,1,234
Hartsfield Jackson Atlanta International Airport,Indianapolis International Airport,1,176
Hartsfield Jackson Atlanta International Airport,Indianapolis International Airport,1,217
Philadelphia International Airport,Indianapolis International Airport,1,179
Metropolitan Oakland International Airport,Indianapolis International Airport,1,146
Chicago O'Hare International Airport,Indianapolis International Airport,1,196
Newark Liberty International Airport,Indianapolis International Airport,1,92
Lambert St Louis International Airport,Indianapolis International Airport,1,260
Dallas Fort Worth International Airport,Indianapolis International Airport,1,186
General Edward Lawrence Logan International Airport,Indianapolis International Airport,1,153
Detroit Metropolitan Wayne County Airport,Indianapolis International Airport,1,187
John F Kennedy International Airport,Indianapolis International Airport,1,197
Kansas City International Airport,Indianapolis International Airport,1,225
Norfolk International Airport,Indianapolis International Airport,1,102
Greenville Spartanburg International Airport,Indianapolis International Airport,1,192
George Bush Intercontinental Houston Airport,Indianapolis International Airport,1,213
Minneapolis-St Paul International/Wold-Chamberlain Airport,Indianapolis International Airport,1,185
McGhee Tyson Airport,Indianapolis International Airport,1,206
Nashville International Airport,Indianapolis International Airport,1,191
Newark Liberty International Airport,Indianapolis International Airport,1,219
Pittsburgh International Airport,Indianapolis International Airport,1,169
Bob Hope Airport,Indianapolis International Airport,1,158
Piedmont Triad International Airport,Indianapolis International Airport,1,174
El Paso International Airport,Indianapolis International Airport,1,160
Chicago O'Hare International Airport,Indianapolis International Airport,1,274
Denver International Airport,Indianapolis International Airport,1,219
Charlotte Douglas International Airport,Indianapolis International Airport,1,191
Baltimore/Washington International Thurgood Marshal Airport,Indianapolis International Airport,1,177
Cleveland Hopkins International Airport,Indianapolis International Airport,1,188
Harrisburg International Airport,Indianapolis International Airport,1,175
Raleigh Durham International Airport,Indianapolis International Airport,1,169
Richmond International Airport,Indianapolis International Airport,1,140
Norman Y. Mineta San Jose International Airport,Indianapolis International Airport,1,147
Gerald R. Ford International Airport,Indianapolis International Airport,1,216
Bradley International Airport,Indianapolis International Airport,1,146
Ontario International Airport,Indianapolis International Airport,1,174
Columbia Metropolitan Airport,Indianapolis International Airport,1,189
Los Angeles International Airport,Indianapolis International Airport,1,171
San Diego International Airport,Indianapolis International Airport,1,158
Lehigh Valley International Airport,Indianapolis International Airport,1,146
Stewart International Airport,Rickenbacker International Airport,1,48
Dane County Regional Truax Field,Indianapolis International Airport,1,189
Fort Lauderdale Hollywood International Airport,Indianapolis International Airport,1,146
Phoenix Sky Harbor International Airport,Indianapolis International Airport,1,183
Washington Dulles International Airport,Indianapolis International Airport,1,196
General Mitchell International Airport,Indianapolis International Airport,1,229
Seattle Tacoma International Airport,Indianapolis International Airport,1,161
Los Angeles International Airport,Metropolitan Oakland International Airport,1,303
Seattle Tacoma International Airport,Metropolitan Oakland International Airport,1,249
Portland International Airport,Metropolitan Oakland International Airport,1,280
Ontario International Airport,Metropolitan Oakland International Airport,1,305
San Diego International Airport,Ontario International Airport,1,222
Salt Lake City International Airport,Metropolitan Oakland International Airport,1,231
Boise Air Terminal/Gowen field,Salt Lake City International Airport,1,118
